hello_user,user_age,location,interests,age_group_16-17,age_group_18-24,age_group_25-34,age_group_35-44,age_group_45-54,age_group_nan
40e56,576,South Lisahaven,"photography, finance",False,True,False,False,False,False
98d30,576,New Caseybury,"technology, travel, gaming",False,True,False,False,False,False
48bdf,625,New Samanthaview,"health, sports",False,False,True,False,False,False
a0cc9,400,Lake April,"news, technology, food",False,True,False,False,False,False
f7b44,1156,Herreraborough,"food, finance, photography",False,False,True,False,False,False
ffc27,1024,Foleyview,"health, sports, photography",False,False,True,False,False,False
0ef32,361,Lake Ryan,"art, travel",False,True,False,False,False,False
b5abf,1764,Lewisbury,health,False,False,False,True,False,False
058ba,1444,North Robertstad,gaming,False,False,False,True,False,False
eaca3,1600,Longfort,"photography, fitness",False,False,False,True,False,False
060f3,676,Sextonport,"technology, finance",False,False,True,False,False,False
4121a,1156,West Erinville,sports,False,False,True,False,False,False
06f72,900,Johnsonville,"news, technology",False,False,True,False,False,False
fdb17,676,Brownton,"fashion, lifestyle, technology",False,False,True,False,False,False
0863c,625,New Susanville,"fitness, lifestyle",False,False,True,False,False,False
64fcc,1521,Adammouth,"food, news, fashion",False,False,False,True,False,False
15b97,256,Burtonberg,"photography, finance",True,False,False,False,False,False
0b3a1,576,Arnoldton,photography,False,True,False,False,False,False
d64dc,441,Lake Chelsea,"fashion, fitness",False,True,False,False,False,False
ec683,1296,Nicoleville,"sports, art",False,False,False,True,False,False
9ad84,289,Jonesborough,"gaming, sports, fitness",True,False,False,False,False,False
0c3a6,841,Morenostad,"health, news, fashion",False,False,True,False,False,False
04dce,361,Davidstad,"fitness, health, gaming",False,True,False,False,False,False
01512,625,Stephanieburgh,health,False,False,True,False,False,False
18424,676,West Alexis,fashion,False,False,True,False,False,False
d0bec,1296,North Marthaborough,art,False,False,False,True,False,False
d7a5a,1089,West Lonnieshire,travel,False,False,True,False,False,False
de0b2,900,Michelleton,"photography, news",False,False,True,False,False,False
873bb,256,Saratown,art,True,False,False,False,False,False
6cf2e,1156,South Amberport,"fashion, finance",False,False,True,False,False,False
23a43,676,North Destiny,"art, food",False,False,True,False,False,False
b0eec,961,Meganland,photography,False,False,True,False,False,False
c5650,900,North Jaclynstad,art,False,False,True,False,False,False
186da,441,Henryside,"fitness, photography, lifestyle",False,True,False,False,False,False
20879,1600,Gonzalezfurt,"art, fashion",False,False,False,True,False,False
3016e,841,Annside,"art, technology, food",False,False,True,False,False,False
8aee0,784,Tracyborough,"sports, photography, technology",False,False,True,False,False,False
b7cc3,324,Heidishire,"food, lifestyle, technology",False,True,False,False,False,False
dfaa4,361,Amberport,"fitness, food",False,True,False,False,False,False
b3e28,289,West Richardview,"travel, health, finance",True,False,False,False,False,False
985a3,529,South Jamesbury,technology,False,True,False,False,False,False
8fb23,484,Blankenshipfort,"sports, food, health",False,True,False,False,False,False
a5f27,400,Barbaraborough,"travel, fitness, sports",False,True,False,False,False,False
7cd20,256,Oscarton,"sports, art, health",True,False,False,False,False,False
49357,784,Dannyfort,"lifestyle, travel, sports",False,False,True,False,False,False
14f32,1369,Craigfurt,"food, lifestyle, fitness",False,False,False,True,False,False
4972b,1089,South Karen,lifestyle,False,False,True,False,False,False
77342,1225,West Cathytown,fitness,False,False,False,True,False,False
b1c66,676,South Franciscoton,"fitness, news",False,False,True,False,False,False
ba684,841,South Allisonmouth,"travel, health, photography",False,False,True,False,False,False
14d54,625,East Carmen,"news, technology",False,False,True,False,False,False
73be0,256,North James,"photography, health, fashion",True,False,False,False,False,False
a52ef,784,Millermouth,health,False,False,True,False,False,False
48a86,961,Millertown,"art, health, news",False,False,True,False,False,False
a52c6,324,New David,technology,False,True,False,False,False,False
eaa7d,784,Cookhaven,"technology, gaming",False,False,True,False,False,False
991a5,900,New Patrick,"food, health",False,False,True,False,False,False
9389b,400,East Judy,"finance, health",False,True,False,False,False,False
9fd9f,900,Christopherside,"food, health, technology",False,False,True,False,False,False
aa652,961,Johnfort,health,False,False,True,False,False,False
76bfd,289,South Diane,fashion,True,False,False,False,False,False
49037,961,Lake Victoria,"food, health, finance",False,False,True,False,False,False
95882,676,Lake Aprilbury,"food, health",False,False,True,False,False,False
fc920,256,South Christopherside,"art, news",True,False,False,False,False,False
390f0,576,Kathyburgh,photography,False,True,False,False,False,False
98feb,400,Morrisport,"health, art, travel",False,True,False,False,False,False
4def8,324,Salazartown,art,False,True,False,False,False,False
5fb18,1296,South Zoemouth,"fitness, sports",False,False,False,True,False,False
fa11e,900,East Danielbury,"lifestyle, health",False,False,True,False,False,False
f6b9a,441,New Caroline,"sports, art, photography",False,True,False,False,False,False
9b960,729,East Antonioview,technology,False,False,True,False,False,False
33f8a,256,Christinebury,lifestyle,True,False,False,False,False,False
9f0a5,484,East Jeffrey,technology,False,True,False,False,False,False
54839,1444,Wendytown,"travel, fitness",False,False,False,True,False,False
72a9c,676,Stephanieberg,"health, fitness, food",False,False,True,False,False,False
4b817,1444,Wigginsmouth,travel,False,False,False,True,False,False
2b312,400,Castroberg,"lifestyle, sports, technology",False,True,False,False,False,False
1a39b,361,South Wesleymouth,technology,False,True,False,False,False,False
6e50b,1600,Port Kathyburgh,"food, fitness",False,False,False,True,False,False
efad1,1296,East Debrastad,"technology, photography, gaming",False,False,False,True,False,False
8b0f9,625,Christopherchester,gaming,False,False,True,False,False,False
2adc2,576,Port Thomastown,"travel, art, photography",False,True,False,False,False,False
5d1da,1521,Nielsenmouth,fitness,False,False,False,True,False,False
bfc9b,729,Watkinshaven,"lifestyle, travel",False,False,True,False,False,False
5cb01,324,East Rebeccahaven,health,False,True,False,False,False,False
3878e,324,South Nicholasfort,"art, food",False,True,False,False,False,False
a14c9,484,Wileyhaven,"fashion, gaming, finance",False,True,False,False,False,False
d60c8,1156,Riceborough,"health, news",False,False,True,False,False,False
db624,361,Davidtown,"technology, lifestyle, gaming",False,True,False,False,False,False
11809,1296,North Kayla,"news, technology",False,False,False,True,False,False
a5813,625,Gentryburgh,"food, finance, lifestyle",False,False,True,False,False,False
e44bc,729,Robertshaven,"news, fitness",False,False,True,False,False,False
ce5f0,729,Port Susan,"fitness, finance",False,False,True,False,False,False
5362c,676,East Jordan,"fashion, art",False,False,True,False,False,False
24737,484,North Darrellport,"news, food",False,True,False,False,False,False
614dd,289,Bellland,"art, photography, health",True,False,False,False,False,False
25d1a,361,South Kimberly,"fashion, lifestyle, food",False,True,False,False,False,False
27309,256,South Christianshire,"gaming, news",True,False,False,False,False,False
66bca,484,Christinastad,"fashion, gaming, travel",False,True,False,False,False,False
e4f85,1089,New Karifort,"photography, technology, fashion",False,False,True,False,False,False
8f432,625,Port Gabrielfurt,"photography, fashion",False,False,True,False,False,False
95012,729,New Loriburgh,"finance, gaming",False,False,True,False,False,False
2a1d2,256,New Ivanberg,"fashion, news, lifestyle",True,False,False,False,False,False
df970,361,East Georgebury,sports,False,True,False,False,False,False
cad41,1156,New Brian,"gaming, food",False,False,True,False,False,False
f79cf,1444,Dixonside,"fashion, technology",False,False,False,True,False,False
e002b,729,Scottland,"fitness, gaming",False,False,True,False,False,False
2148d,324,Port Nicholas,gaming,False,True,False,False,False,False
fe537,324,Davisburgh,"lifestyle, sports",False,True,False,False,False,False
3b559,256,North Evan,"finance, fitness",True,False,False,False,False,False
e9020,576,Lake Debratown,"art, travel",False,True,False,False,False,False
c2923,900,Pageport,"fitness, lifestyle, health",False,False,True,False,False,False
160f9,400,East Amybury,"fashion, sports",False,True,False,False,False,False
977c3,289,Buchananberg,photography,True,False,False,False,False,False
4b8fe,1444,Josephstad,"news, lifestyle, food",False,False,False,True,False,False
7212f,1849,Wagnerchester,finance,False,False,False,True,False,False
7e2a8,1521,Georgefurt,"sports, travel, art",False,False,False,True,False,False
78636,400,Port Kathleen,art,False,True,False,False,False,False
f4e8d,1849,West Seanland,"photography, art",False,False,False,True,False,False
5caec,361,Mooreberg,"fashion, fitness",False,True,False,False,False,False
bf9d1,729,Hernandezton,"sports, travel, food",False,False,True,False,False,False
a047e,400,Melaniemouth,"health, art",False,True,False,False,False,False
ca878,1936,Jacobland,art,False,False,False,True,False,False
a0885,484,Wangton,finance,False,True,False,False,False,False
19a7f,1849,East Tyler,"finance, food, lifestyle",False,False,False,True,False,False
784c4,676,Pittmanhaven,"art, lifestyle",False,False,True,False,False,False
43f56,1089,Lake Kathleenburgh,photography,False,False,True,False,False,False
9fcd7,1521,Christineview,"lifestyle, technology, news",False,False,False,True,False,False
3177e,1521,East Kathrynville,photography,False,False,False,True,False,False
dbb98,961,Kimberlystad,photography,False,False,True,False,False,False
e977a,1681,Samanthachester,gaming,False,False,False,True,False,False
1685e,784,Port Lynnburgh,food,False,False,True,False,False,False
8d0db,676,Lake Anthony,"technology, lifestyle",False,False,True,False,False,False
0ec90,576,North Samuel,"technology, finance, gaming",False,True,False,False,False,False
b1b0b,625,West Christyport,technology,False,False,True,False,False,False
14c74,841,New Adamchester,"fitness, fashion",False,False,True,False,False,False
01320,1936,West Tracychester,"finance, technology",False,False,False,True,False,False
a63b9,1369,East Stephanie,"fashion, art",False,False,False,True,False,False
b2a90,841,Williamsonland,"technology, news, photography",False,False,True,False,False,False
b5947,529,Jonesview,lifestyle,False,True,False,False,False,False
4c8bb,1024,Lake Lori,fashion,False,False,True,False,False,False
31210,576,New Thomas,"photography, news, food",False,True,False,False,False,False
80c64,676,Amandaberg,travel,False,False,True,False,False,False
f3aab,1089,North Evelyn,"lifestyle, fashion, finance",False,False,True,False,False,False
748ae,361,Stephenport,"fashion, health, technology",False,True,False,False,False,False
874a2,1225,South Bridgettown,"lifestyle, finance",False,False,False,True,False,False
e3f86,529,Lake Amyside,technology,False,True,False,False,False,False
71097,676,East Joshuamouth,"news, art, technology",False,False,True,False,False,False
01ddf,1089,Humphreytown,"travel, photography",False,False,True,False,False,False
76675,576,New Alexanderview,news,False,True,False,False,False,False
a512c,1089,Ortegahaven,"sports, gaming",False,False,True,False,False,False
81554,729,East Jonathan,sports,False,False,True,False,False,False
d2e14,529,Codyland,"fashion, news",False,True,False,False,False,False
fb8e1,256,Sanchezfurt,"food, news",True,False,False,False,False,False
08c19,256,New Stacyburgh,"health, gaming",True,False,False,False,False,False
f0017,961,Collierport,"travel, fashion",False,False,True,False,False,False
0f8ba,841,North Denise,"fashion, art",False,False,True,False,False,False
e07f3,441,South Kelseyport,"fashion, technology",False,True,False,False,False,False
3accf,676,Lake Joseph,"fashion, art",False,False,True,False,False,False
e6046,324,Kelseyton,health,False,True,False,False,False,False
b2721,625,Meyerburgh,"health, news",False,False,True,False,False,False
b5c9a,1089,Lake Christiantown,"health, sports",False,False,True,False,False,False
cc512,784,West Brianland,"food, sports, fashion",False,False,True,False,False,False
68b71,625,North Jared,finance,False,False,True,False,False,False
